accession_id	length	is_complete	is_annotated	isolate_collection_date	location	region	submitter_country	release_date	update_date
OL332182.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332181.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332180.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332179.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332178.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332177.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332176.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332175.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332174.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332173.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332172.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332171.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332170.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332169.1	8922.0		True	2005-05-12	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332168.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332167.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332166.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332165.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332164.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332163.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332162.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332161.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332160.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332159.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332158.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332157.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332156.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332155.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332154.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332153.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332152.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332151.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332150.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332149.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332148.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332147.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332146.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332145.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332144.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332143.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332142.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332141.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332140.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332139.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332138.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332137.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332136.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332135.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332134.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332133.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332132.1	8922.0		True	2005-02-10	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332131.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332130.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332129.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332128.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332127.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332126.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332125.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332124.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332123.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332122.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332121.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332120.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332119.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332118.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332117.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332116.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332115.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332114.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332113.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332112.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332111.1	8922.0		True	2004-11-18	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332110.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332109.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332108.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332107.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332106.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332105.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332104.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332103.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332102.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332101.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332100.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332099.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332098.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332097.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332096.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332095.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332094.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332093.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332092.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332091.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332090.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332089.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332088.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332087.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332086.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332085.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332084.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332083.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332082.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332081.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OK552758.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552757.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552756.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552755.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552754.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552753.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552752.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552751.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552750.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552749.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552748.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552747.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552746.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552745.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552744.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552743.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552742.1	8946.0		True	2012-08-22	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552741.1	8277.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552740.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552739.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552738.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552737.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552736.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552735.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552734.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552733.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552732.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552731.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552730.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552729.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552728.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552727.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552726.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552725.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552724.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552723.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552722.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552721.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552720.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552719.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552718.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552717.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552716.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552715.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552714.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552713.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552712.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552711.1	8946.0		True	2012-03-14	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552710.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552709.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552708.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552707.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552706.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552705.1	8631.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552704.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552703.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552702.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552701.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552700.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552699.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552698.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552697.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552696.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552695.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552694.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552693.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552692.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552691.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552690.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552689.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552688.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552687.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552686.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552685.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552684.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552683.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
OK552682.1	8976.0		True	2009-04-08	USA	North America	USA	2022-09-13T00:00:00Z	2022-09-13T00:00:00Z
ON676559.1	9264.0		True	2020-08-20	Mexico	North America	Mexico	2022-06-14T00:00:00Z	2022-06-14T00:00:00Z
OM897000.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896999.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896998.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896997.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896996.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896995.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896994.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896993.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896992.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896991.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896990.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896989.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896988.1	9103.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896987.1	9342.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896986.1	9285.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896985.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896984.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896983.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896982.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896981.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896980.1	9339.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896979.1	9336.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896978.1	9342.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896977.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896976.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896975.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896974.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896973.1	9339.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896972.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896971.1	9336.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896970.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896969.1	9336.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896968.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896967.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896966.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896965.1	9345.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896964.1	9351.0		True	2011	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896963.1	9336.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896962.1	9339.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896961.1	9339.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896960.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896959.1	9339.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM896958.1	9345.0		True	2010	China	Asia	China	2022-03-15T00:00:00Z	2022-03-15T00:00:00Z
OM222703.1	9586.0		True	2021-02-01	Germany	Europe	Germany	2022-06-06T00:00:00Z	2022-06-06T00:00:00Z
OM222702.1	9586.0		True	2014-11-11	Germany	Europe	Germany	2022-06-06T00:00:00Z	2022-06-06T00:00:00Z
OL332080.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332079.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332078.1	8922.0		True	2004-09-15	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332077.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332076.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332075.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332074.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332073.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332072.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332071.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
OL332070.1	8922.0		True	2004-08-17	USA	North America	USA	2022-09-07T00:00:00Z	2022-09-07T00:00:00Z
