accession_id	length	is_complete	is_annotated	isolate_collection_date	location	region	submitter_country	release_date	update_date
MF444053.1	7142.0		True	2016-03-10	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444052.1	7189.0		True	2015-01-12	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444051.1	7258.0		True	2014-05-20	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444050.1	7316.0		True	2013-06-20	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444049.1	7194.0		True	2013-05-02	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444048.1	7288.0		True	2015-06-04	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444047.1	7299.0		True	2012-07-07	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444046.1	7177.0		True	2009-06-08	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444045.1	7304.0		True	2010-10-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444044.1	7141.0		True	2013-12-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444043.1	7229.0		True	2015-03-26	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444042.1	7219.0		True	2011-12-28	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444041.1	7282.0		True	2012-07-25	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444040.1	7243.0		True	2009-01-19	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444039.1	7253.0		True	2014-01-10	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444038.1	7290.0		True	2012-08-17	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444037.1	7220.0		True	2008-04-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444036.1	7277.0		True	2015-03-18	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444035.1	7267.0		True	2016-03-09	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444034.1	7365.0		True	2012-09-27	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444032.1	7197.0		True	2015-07-31	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444031.1	7133.0		True	2014-06-06	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444030.1	7235.0		True	2013	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444029.1	7227.0		True	2013	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444028.1	7227.0		True	2013	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF444027.1	7320.0		True	2012	France	Europe	France	2019-02-20T00:00:00Z	2019-02-20T00:00:00Z
MF346773.1	7244.0		True	[2016 TO 2017]	Switzerland	Europe	Switzerland	2017-07-19T00:00:00Z	2017-07-19T00:00:00Z
MF346772.1	7244.0		True	[2016 TO 2017]	Switzerland	Europe	Switzerland	2017-07-19T00:00:00Z	2017-07-19T00:00:00Z
KY929404.1	7264.0		True	2017-03-09	China	Asia	China	2017-12-26T00:00:00Z	2017-12-26T00:00:00Z
KY929403.1	7264.0		True	2017-03-09	China	Asia	China	2017-12-26T00:00:00Z	2017-12-26T00:00:00Z
KY766999.1	7130.0		True	2012	Italy	Europe	Italy	2018-05-08T00:00:00Z	2018-05-08T00:00:00Z
KY496200.1	7300.0		True	2015-02-01	South Korea	Asia	South Korea	2017-04-25T00:00:00Z	2017-04-25T00:00:00Z
KY436507.1	7195.0			2016-02	India	Asia	India	2017-12-12T00:00:00Z	2017-12-12T00:00:00Z
KY436506.1	7195.0			2016-02	India	Asia	India	2017-12-12T00:00:00Z	2017-12-12T00:00:00Z
KY436505.1	7195.0			2016-02	India	Asia	India	2017-12-12T00:00:00Z	2017-12-12T00:00:00Z
KY232313.1	7235.0		True	2014-05-23	Thailand	Asia	Thailand	2017-10-28T00:00:00Z	2017-10-28T00:00:00Z
KY232312.1	7235.0		True	2014-05-23	Thailand	Asia	Thailand	2017-10-28T00:00:00Z	2017-10-28T00:00:00Z
KX227751.1	7302.0		True	2015-07-21	China	Asia	China	2016-07-31T00:00:00Z	2016-07-31T00:00:00Z
KX172133.1	7237.0		True	2015	Germany	Europe	Germany	2018-03-21T00:00:00Z	2018-03-21T00:00:00Z
KU980235.1	7250.0		True	2015	Germany	Europe	Germany	2018-03-21T00:00:00Z	2018-03-21T00:00:00Z
KU747142.1	7159.0		True	2010	Denmark	Europe	Denmark	2016-07-13T00:00:00Z	2016-07-13T00:00:00Z
KU747141.1	7163.0		True	2012	Denmark	Europe	Denmark	2016-07-13T00:00:00Z	2016-07-13T00:00:00Z
KU670940.1	7033.0		True	2014-06	Hungary	Europe	Hungary	2016-06-12T00:00:00Z	2016-06-12T00:00:00Z
KU513561.1	7083.0		True	2011	Spain	Europe	Spain	2016-01-27T00:00:00Z	2016-01-27T00:00:00Z
KU356189.1	7264.0		True	2015-09-28	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356188.1	7264.0		True	2015-09-28	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356187.1	7264.0		True	2015-09-28	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356186.1	7264.0		True	2015-09-27	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356185.1	7264.0		True	2015-09-27	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356184.1	7264.0		True	2015-09-27	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356183.1	7264.0		True	2015-09-27	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU356182.1	7264.0		True	2015-09-27	China	Asia	China	2016-05-02T00:00:00Z	2016-05-02T00:00:00Z
KU176132.1	7213.0		True	2011	France	Europe	France	2017-01-15T00:00:00Z	2017-01-15T00:00:00Z
KU176131.1	7219.0		True	2012	France	Europe	France	2017-01-15T00:00:00Z	2017-01-15T00:00:00Z
KU176130.1	7205.0		True	2013	France	Europe	France	2017-01-15T00:00:00Z	2017-01-15T00:00:00Z
KU176129.1	7211.0		True	2011	France	Europe	France	2017-01-15T00:00:00Z	2017-01-15T00:00:00Z
KT818608.1	7224.0		True	2011	Singapore	Asia	USA	2015-11-17T00:00:00Z	2015-11-17T00:00:00Z
KT633715.1	7246.0		True	2011-06	China: Zhejiang Province	Asia	China	2015-11-10T00:00:00Z	2015-11-10T00:00:00Z
KT591534.1	7393.0		True	2014-01	France	Europe	France	2016-06-27T00:00:00Z	2016-06-27T00:00:00Z
KT591533.1	7111.0		True	2013-11	France	Europe	France	2016-06-27T00:00:00Z	2016-06-27T00:00:00Z
KT591532.1	7111.0		True	2013-05	France	Europe	France	2016-06-27T00:00:00Z	2016-06-27T00:00:00Z
KT447528.1	7257.0		True	2012-02-11	Singapore	Asia	Singapore	2016-02-09T00:00:00Z	2016-02-09T00:00:00Z
KT447527.1	7258.0		True	2011-10-10	Singapore	Asia	Singapore	2016-02-09T00:00:00Z	2016-02-09T00:00:00Z
KT447526.1	7257.0		True	2010-04-10	Singapore	Asia	Singapore	2016-02-09T00:00:00Z	2016-02-09T00:00:00Z
KT159771.1	7251.0		True	2012-10-30	United Kingdom	Europe		2016-07-15T00:00:00Z	2016-07-15T00:00:00Z
KR872417.1	7264.0		True	2015-01-01	China	Asia	China	2015-11-02T00:00:00Z	2015-11-02T00:00:00Z
KR872416.1	7264.0		True	2014-10-01	China	Asia	China	2015-11-02T00:00:00Z	2015-11-02T00:00:00Z
KR872415.1	7264.0		True	2015-01-01	China	Asia	China	2015-11-02T00:00:00Z	2015-11-02T00:00:00Z
KR872414.1	7264.0		True	2014-10-01	China	Asia	China	2015-11-02T00:00:00Z	2015-11-02T00:00:00Z
KP698919.1	7195.0		True	2012	Italy	Europe	Italy	2015-10-11T00:00:00Z	2015-10-11T00:00:00Z
KP294371.1	7267.0		True	2010-12-01	Germany	Europe	Germany	2016-07-15T00:00:00Z	2016-07-15T00:00:00Z
KJ873911.1	7157.0		True	2013	Germany	Europe	Germany	2014-08-17T00:00:00Z	2014-08-17T00:00:00Z
KJ496144.1	7223.0		True	2013-02-11	United Arab Emirates	Asia	Hong Kong	2014-05-06T00:00:00Z	2014-05-29T00:00:00Z
KJ013415.1	7296.0		True	2013-02-07	China	Asia	China	2014-03-16T00:00:00Z	2014-03-16T00:00:00Z
KJ013414.1	7296.0		True	2013-02-15	China	Asia	China	2014-03-16T00:00:00Z	2014-03-16T00:00:00Z
KF736234.1	7234.0		True	2013-08	China	Asia	China	2014-11-01T00:00:00Z	2014-11-01T00:00:00Z
KF303502.2	7141.0		True	2006	Germany	Europe	Germany	2013-10-02T00:00:00Z	2015-04-15T00:00:00Z
KC692453.1	7301.0		True	2011-09-18	China	Asia	China	2014-06-30T00:00:00Z	2014-07-07T00:00:00Z
KC618402.1	7423.0		True	2011	Germany	Europe	Germany	2013-12-21T00:00:00Z	2013-12-21T00:00:00Z
KC492825.1	7249.0		True	2011-11-17	China	Asia	China	2013-08-20T00:00:00Z	2013-12-13T00:00:00Z
KC166971.1	7388.0		True	2008-11-24	France	Europe	France	2014-08-14T00:00:00Z	2014-11-13T00:00:00Z
KC166970.1	7314.0		True	2007-11-29	France	Europe	France	2014-08-14T00:00:00Z	2014-11-13T00:00:00Z
KC166969.1	7313.0		True	2006-11-27	France	Europe	France	2014-08-14T00:00:00Z	2014-11-13T00:00:00Z
KC166968.1	7313.0		True	2005-11-24	France	Europe	France	2014-08-14T00:00:00Z	2014-11-13T00:00:00Z
KC166967.1	7306.0		True	2004-11-22	France	Europe	France	2014-08-14T00:00:00Z	2014-11-13T00:00:00Z
KC163335.1	7253.0		True	2012-03-20	China	Asia	China	2013-02-16T00:00:00Z	2014-07-07T00:00:00Z
JX121233.1	7296.0		True	2011-12-09	China	Asia	China	2012-08-18T00:00:00Z	2013-04-01T00:00:00Z
JX109834.1	7296.0		True	2011-04-17	China	Asia	China	2012-08-15T00:00:00Z	2013-04-01T00:00:00Z
JF915746.1	7262.0		True	2009-03-07	China	Asia	China	2011-10-11T00:00:00Z	2013-08-01T00:00:00Z
JF443726.1	7226.0		True	2007	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443725.1	7201.0		True	2006	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443724.1	7206.0		True	2005	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443723.1	7211.0		True	2004	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443722.1	7206.0		True	2003	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443721.1	7217.0		True	2010	India: Roha, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443720.1	7206.0		True	2006	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443719.1	7215.0		True	2000	India: Lonavala, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443718.1	7215.0		True	1998	India: Pune, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
JF443717.1	7206.0		True	1991	India: Kolhapur, Maharashtra	Asia	India	2012-10-21T00:00:00Z	2013-04-04T00:00:00Z
HM055578.1	7189.0		True	2005	Hungary	Europe	Hungary	2011-05-01T00:00:00Z	2016-07-25T00:00:00Z
JX565469.1	7306.0		True	2010-09-12	USA: Virginia	North America	USA	2012-11-11T00:00:00Z	2012-11-11T00:00:00Z
JQ993308.1	7244.0		True	2009	China	Asia	China	2012-07-28T00:00:00Z	2012-07-28T00:00:00Z
JQ953666.1	7249.0		True	2008	France	Europe	France	2012-09-16T00:00:00Z	2013-03-21T00:00:00Z
JQ953665.1	7244.0		True	2006	France	Europe	France	2012-09-16T00:00:00Z	2013-03-21T00:00:00Z
JQ953664.1	7238.0		True	2006	France	Europe	France	2012-09-16T00:00:00Z	2013-03-21T00:00:00Z
JQ740781.1	7252.0		True	2009-07	China	Asia	China	2012-05-30T00:00:00Z	2013-01-28T00:00:00Z
JQ679014.1	7280.0		True	2010-01-13	United Kingdom	Europe	USA	2012-03-19T00:00:00Z	2012-04-30T00:00:00Z
JQ679013.1	7499.0		True	2010-07	United Kingdom	Europe	USA	2012-03-19T00:00:00Z	2012-04-30T00:00:00Z
JQ026407.1	7212.0		True	2009-11	Japan: Inuyama	Asia	Japan	2012-11-15T00:00:00Z	2012-12-10T00:00:00Z
JQ013795.1	7233.0		True	2006	France	Europe	France	2012-08-10T00:00:00Z	2012-08-10T00:00:00Z
JQ013794.1	7182.0		True	2007	France	Europe	France	2012-08-10T00:00:00Z	2012-08-10T00:00:00Z
JQ013793.1	7281.0		True	2008	France	Europe	France	2012-08-10T00:00:00Z	2012-08-10T00:00:00Z
JQ013792.1	7238.0		True	2007	France	Europe	France	2012-08-10T00:00:00Z	2012-08-10T00:00:00Z
JQ013791.1	7271.0		True	2007	France	Europe	France	2012-08-10T00:00:00Z	2012-08-10T00:00:00Z
JN906976.1	7317.0		True	2010	France	Europe	France	2012-04-11T00:00:00Z	2012-05-10T00:00:00Z
JN906975.1	7259.0		True	2010	France	Europe	France	2012-04-11T00:00:00Z	2012-05-10T00:00:00Z
JN906974.1	7261.0		True	2010	France	Europe	France	2012-04-11T00:00:00Z	2012-05-10T00:00:00Z
JN837481.1	7251.0		True	2008-03-10	USA	North America	USA	2012-05-15T00:00:00Z	2012-05-15T00:00:00Z
JN564006.1	7314.0		True	2010-12-08	USA	North America	USA	2012-01-14T00:00:00Z	2012-02-21T00:00:00Z
HQ709170.1	7430.0		True	2010-07-26	USA	North America	USA	2011-01-31T00:00:00Z	2011-02-11T00:00:00Z
HQ389544.1	7435.0		True	2010-05-12	USA	North America	USA	2011-01-30T00:00:00Z	2011-01-30T00:00:00Z
HQ389543.1	7264.0		True	2009-09	United Kingdom	Europe	USA	2011-01-30T00:00:00Z	2011-02-11T00:00:00Z
HM439284.1	7229.0		True	2008	China	Asia	China	2010-10-11T00:00:00Z	2010-10-11T00:00:00Z
HM152568.1	7272.0		True	2008-02	China	Asia	China	2010-08-03T00:00:00Z	2010-08-03T00:00:00Z
GU937805.1	7310.0		True	2009-09	China	Asia	China	2010-05-08T00:00:00Z	2011-12-15T00:00:00Z
GU206559.1	7270.0		True	2008-02	China	Asia	China	2009-12-22T00:00:00Z	2011-05-19T00:00:00Z
FJ956757.1	7246.0		True	2005-07-07	Germany	Europe	Germany	2009-08-11T00:00:00Z	2009-09-14T00:00:00Z
FJ705359.1	7237.0		True	2006	Germany	Europe	Germany	2009-06-07T00:00:00Z	2009-06-07T00:00:00Z
FJ653660.1	7216.0		True	2008-02-13	Thailand	Asia	Thailand	2009-07-07T00:00:00Z	2010-10-15T00:00:00Z
FJ527832.2	7255.0		True	2008-01-07	China: Shanghai	Asia	China	2009-01-17T00:00:00Z	2009-04-13T00:00:00Z
FJ457024.1	7217.0		True	2005-05-07	India	Asia	India	2008-12-09T00:00:00Z	2011-03-04T00:00:00Z
DQ459342.1	7215.0		True	2000	India: western region	Asia	India	2007-03-31T00:00:00Z	2007-05-17T00:00:00Z
